id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36104288,Private room with 2 single beds/ Twinshare,205139251,Rohit,,Melbourne,-37.79361,144.96853,Private room,,3,1,2019-07-15,0.02,1,0,0,
689657080702950078,Private room with free parking Dandenong North,252505917,Stella,,Greater Dandenong,-37.9549,145.20109,Private room,,1,0,,,1,84,0,
16312648,Cozy Home Living Girl Shared Room (Free Tram) B,35069663,Looyee,,Melbourne,-37.8111,144.95778,Shared room,,3,140,2024-02-10,1.59,3,0,10,
22210706,Convenient great location,162301704,Yao,,Whitehorse,-37.82106,145.1191,Entire home/apt,,1,0,,,1,0,0,
37461469,Amazing ensuite bedroom in essendon,209606202,Juan,,Moonee Valley,-37.74531,144.92564,Private room,,10,0,,,1,0,0,
38271759,Sweet home sweet,280024895,Turi,,Stonnington,-37.88975,145.08539,Private room,,1,1,2019-09-06,0.02,3,0,0,
949080033485901266,Orange Sunrise Getaway Home,42945690,Rainer,,Whitehorse,-37.85653324907014,145.12815086919258,Entire home/apt,,1,0,,,1,0,0,
1028693895680825228,Terrace house by the beach,10441491,Emma,,Port Phillip,-37.8486,144.95264,Entire home/apt,,5,0,,,1,0,0,
22955899,Oaktree Guesthouse Patio Suite Narbethong,161494263,Megan,,Yarra Ranges,-37.60529,145.62117,Private room,330,1,12,2022-11-27,0.16,1,364,0,
793003456674811238,HighRise 2BR Ocean View Apt near Crown w. Parking,490412553,Rest Collection,,Melbourne,-37.828516460651535,144.9579014486124,Entire home/apt,229,2,20,2024-02-23,1.52,19,2,18,
976545641236912860,靠近海边富人区交通方便 生活便利经济实惠 欢迎短租长租,488597599,Xiucong,,Glen Eira,-37.91085051467332,145.0441821328966,Shared room,39,3,4,2024-01-04,0.99,19,77,4,
979926651769622499,Big house surrounded by nature,189662560,Amira,,Banyule,-37.724922093551406,145.10267874356623,Private room,50,5,5,2024-01-19,0.91,4,236,5,
20837809,"♥ Compact, Comfortable & Classy 24hr Check in ♥",17288835,Kate,,Moreland,-37.77591,144.94856,Entire home/apt,75,3,352,2024-03-02,4.46,2,290,38,
1003761558518337366,Start a beauty Chapter in Mel,534254079,Ted,,Stonnington,-37.87366695164986,145.0391422212124,Entire home/apt,203,2,4,2024-02-10,1.32,2,313,4,
1041655625802816832,Perfect Suburban Home,133423979,Sahil,,Melton,-37.73408556190532,144.6973778307438,Entire home/apt,250,2,0,,,2,229,0,
602662164166154825,Beach-side Retreat,384623274,Aditi,,Frankston,-38.13776,145.1227,Entire home/apt,160,2,18,2024-03-04,0.79,2,355,6,
10021017,Beautiful Terrace House + Courtyard,6267718,Brooke,,Port Phillip,-37.83228,144.96545,Entire home/apt,,2,1,2016-03-22,0.01,1,0,0,
1078567607041721899,3 Bedroom Home in Cheltenham,151741743,Ben,,Kingston,-37.95504278464855,145.05993723016357,Entire home/apt,266,2,2,2024-02-28,2,1,133,2,
1050943716836501438,2 Bedroom Cityscape | 3 Pax | Free Parking & Wi-Fi,38814953,Maddy,,Melbourne,-37.80582,144.96443,Entire home/apt,149,1,0,,,88,358,0,
835210851454727052,Convenient City Apartment 2 Bedroom w Free Parking,258027578,Aaron,,Melbourne,-37.81921445130488,144.95508723305682,Entire home/apt,246,1,42,2024-03-17,3.42,1,252,41,
32527921,"Modern 3 bedroom Apt FREE Park,Netflix,Wifi & Wine",178726079,Lara,,Glen Eira,-37.91102,145.04011,Entire home/apt,302,1,116,2023-12-26,1.89,5,337,13,
26961944,Box Hill - Mont Albert unit,191172189,Ali,,Whitehorse,-37.81209,145.11195,Private room,57,5,23,2024-02-03,0.34,1,71,3,
1087329082710368531,Groovy Apt near Casino w/ Parking & Heated Pool,446080599,Bedspoke,,Melbourne,-37.825135471127815,144.9591498858686,Entire home/apt,189,1,1,2024-02-15,0.91,96,362,1,
18161632,Great Apartment just off the Amazing Sydney Rd,125264177,Robert,,Moreland,-37.76924,144.95219,Private room,,1,0,,,1,0,0,
20767799,Inner city modern and cozy appartment,147168851,Dr Clovis,,Stonnington,-37.84774,144.99002,Entire home/apt,140,30,1,2022-10-14,0.06,1,363,0,
669873203785303180,"Cosy Cardigan Street, Carlton",6934421,Tyler,,Melbourne,-37.7940009,144.9671638,Entire home/apt,200,2,4,2024-02-18,1.19,1,259,4,
996698742869860874,Glamorous 2BR with Parking&sea view,447673207,Lily,,Melbourne,-37.82634,144.96437,Entire home/apt,338,1,11,2024-02-24,2.20,45,78,11,
13036015,Private & Convenient,72065924,Joe,,Stonnington,-37.87881,145.04933,Entire home/apt,,1,316,2024-02-29,3.37,1,4,38,
11596694,Stylish Brighton beachside home with pool,43484316,Alison,,Bayside,-37.909,145.00133,Entire home/apt,750,14,4,2024-01-09,0.08,1,358,1,
13383982,So close to the village & railway station,76083465,Josefina,,Stonnington,-37.84589,145.00169,Entire home/apt,,1,1,2016-07-11,0.01,1,0,0,
15845365,Right in the heart of CBD,101662596,Gina,,Casey,-37.97995,145.33196,Private room,,1,6,2021-12-13,0.08,1,0,0,
53837859,Sunny 2 bedroom apartment in Ripponlea,66256621,Meredith,,Port Phillip,-37.87861,144.99406,Entire home/apt,291,3,24,2024-02-16,0.89,1,163,3,
48686790,A large room with a balcony and private bathroom,392306676,Rodelia,,Melbourne,-37.80668,144.96279,Entire home/apt,192,1,73,2024-01-24,2.00,94,356,22,
784459339914243571,Style & Comfort in the heart of Elwood,50617945,Leah,,Port Phillip,-37.877428659156195,144.9884632229805,Entire home/apt,184,4,0,,,1,262,0,
13437130,Quiet Apartment Space in St.Kilda Road,51593776,Lennard,,Port Phillip,-37.85128,144.98011,Private room,,1,62,2019-07-15,0.66,1,0,0,
13532540,Beautiful & cosy room in the heart of St Kilda,77791840,Deb,,Port Phillip,-37.87018,144.99597,Private room,,2,2,2016-07-16,0.02,1,0,0,
969431508410204618,Discover Urban Luxury in South Melbourne,490005424,Juan,,Port Phillip,-37.8343848,144.9637207,Entire home/apt,359,1,0,,,31,39,0,
13550252,Spacious loft apartment in the heart of Chapel St,77997188,Heath,,Stonnington,-37.84735,144.99462,Entire home/apt,,6,0,,,1,0,0,
856215337312161640,Room in Elwood,103941985,Rebecca,,Port Phillip,-37.88080637399647,144.988691664936,Private room,70,1,1,2023-03-30,0.08,2,305,1,
13607847,Landcox,37291908,Marion,,Bayside,-37.90547,145.01542,Private room,,1,0,,,1,0,0,
4371142,The Barn at Charlotte's Hill.,22692413,Alison,,Yarra Ranges,-37.62689,145.50295,Entire home/apt,459,2,117,2024-01-15,1.07,1,303,9,
13755287,"C Deakin, Burwood Highway, Glen Waverley, Box Hill",19533132,Alice Lingyan,,Whitehorse,-37.85777,145.17004,Private room,,7,0,,,3,0,0,
24926087,Private Apartment in Leafy-green Hawthorn,89801757,Bronwyn,,Boroondara,-37.82767,145.03048,Entire home/apt,3000,2,59,2020-03-08,0.84,1,90,0,
20558221,"Great Location, Private Room & ALL the Features!!",68811216,Jacob,,Port Phillip,-37.8315,144.96963,Private room,,3,2,2017-09-30,0.03,1,0,0,
753197229909308909,"Bright, sunlit 1-bedroom apt",2985129,Olivia,,Darebin,-37.73153,144.99071,Entire home/apt,,5,1,2023-01-02,0.07,1,0,0,
20952986,Private room in Melbourne Bundoora,94564454,Rayan,,Banyule,-37.69684,145.06261,Private room,,7,1,2017-10-07,0.01,2,0,0,
4810431,Gorgeous Elwood Beach Getaway!!,7820117,Laura,,Port Phillip,-37.8777,144.99141,Entire home/apt,,2,15,2017-04-16,0.15,1,0,0,
28020592,Port Melbourne  Beach Apartment,211639572,Jonathon,,Port Phillip,-37.83676,144.94025,Private room,300,30,0,,,1,358,0,
5992077,Rustic Cottage in Hills,31113084,Lari,,Yarra Ranges,-37.81144,145.37853,Private room,,1,0,,,1,0,0,
7185880,The City at Your Doorstep,238906,Brett,,Melbourne,-37.80132,144.95547,Private room,,14,0,,,1,0,0,
53926965,Quant 2 Bedroom Home with parking in Richmond,11758216,Ariana,,Yarra,-37.81914,144.99171,Entire home/apt,500,29,3,2023-04-30,0.17,1,229,1,
16232509,Comfort in happening North Fitzroy!,36661099,Gaby,,Moreland,-37.77555,144.97845,Private room,,4,5,2020-02-11,0.06,1,0,0,
22109807,Art Deco House in Brighton East,22705347,Rachel,,Bayside,-37.91106,145.01534,Private room,,2,3,2019-04-29,0.04,2,0,0,
1028101702680785327,"Studio, Carlton, Queen Victoria Market, Uni Melb",469180461,Alex,,Melbourne,-37.8059671,144.9602367,Entire home/apt,214,1,16,2024-03-17,4.21,16,32,16,
951923036574567788,Royal Garden and CBD view 1 Bed,528926844,Anton,,Port Phillip,-37.834695,144.9721117,Entire home/apt,173,2,25,2024-02-26,3.49,4,35,25,
996209394242707959,13-Modern and Stunning 2B2B apt,477181521,Sam,,Melbourne,-37.81844590740415,144.9548014342236,Entire home/apt,326,1,10,2024-03-02,1.91,46,148,10,
725134131074277283,Cheerful 4-bedroom home in Highett,481231464,Peter,,Kingston,-37.95139,145.05651,Entire home/apt,550,2,27,2024-03-10,1.53,1,338,13,
11537840,Charming Art Deco Apartment Near Beach + Free Wifi,6155380,Lydia,,Port Phillip,-37.86049,144.97926,Entire home/apt,,2,47,2018-03-28,0.52,1,0,0,
22490760,Studio,115847183,Tess,,Darebin,-37.77935,145.03224,Shared room,,1,0,,,1,0,0,
871936450395194069,Convenient 2-Bedroom Apt in Docklands with Pool,477815410,James,,Melbourne,-37.82057595674428,144.95026849365226,Entire home/apt,313,2,20,2024-03-10,1.89,51,1,20,
17482045,"This place is very closed to super market, parks",48194563,Hemant,,Wyndham,-37.9107,144.73822,Entire home/apt,,3,0,,,1,0,0,
50756481,Stunning Light-filled 2bdr next to Greville!,55440327,Josh,,Stonnington,-37.85027,144.98971,Entire home/apt,304,5,24,2024-02-25,0.89,1,170,9,
709969204122826170,Stylish and Convenient Two Bedroom Apartment,279001183,MadeComfy,,Whitehorse,-37.84912,145.10407,Entire home/apt,229,3,11,2023-12-23,0.61,289,338,7,
757912079655501244,Iconic Beachfront 1 bedroom With Unrivalled Views,2058617,Stay With Style,,Port Phillip,-37.87057,144.97729,Entire home/apt,240,4,1,2023-01-12,0.07,6,18,0,
1074976237317274394,Charm on Smith Street,16225403,Robyn,,Yarra,-37.80494,144.98421,Entire home/apt,450,1,0,,,4,42,0,
18148160,"Bayside: Quiet, comfortable and convenient",47676927,Mark,,Bayside,-37.90216,145.01847,Entire home/apt,,21,1,2017-07-24,0.01,1,0,0,
23274394,Eporo Apartment next to Melb Central市中心一房免费电车wifi,162893029,Ed,,Melbourne,-37.80954,144.96173,Entire home/apt,,120,9,2018-10-04,0.12,4,0,0,
18333103,Beautiful beachside 3bdrm home over 3 levels,1874499,Meg,,Port Phillip,-37.8396319997681,144.9350350261918,Entire home/apt,,4,12,2024-01-03,0.15,1,0,1,
924502656199060129,$29/天/1人 学生公寓合住房 $29/天,488597599,Xiucong,,Glen Eira,-37.91229647913207,145.04425081427016,Shared room,39,4,4,2023-11-10,0.47,19,328,4,
21505866,"Close airport, train station, cheap",54027231,Yogs,,Hume,-37.69072,144.91915,Private room,28,2,4,2018-08-28,0.05,2,87,0,
23732811,4 Minutes to GP track,177938245,D.Keith,,Port Phillip,-37.8363,144.96675,Entire home/apt,,4,0,,,1,0,0,
906732452523303503,Affordable - Great location,517649179,Emma,,Hobsons Bay,-37.83278,144.86008,Entire home/apt,175,30,4,2024-02-09,1.03,1,363,4,
1057401,Modern Bayside Studio Apartment,5824112,Fiona,,Kingston,-37.99633,145.09455,Entire home/apt,85,7,76,2024-02-11,0.59,1,281,10,
22470069,Handy home~,164718158,Carole,,Glen Eira,-37.88557,145.06392,Private room,,1,0,,,1,0,0,
900488955881317285,Aesthetically Pleasing 2 Bedroom In Melbourne CBD,138649185,Apac,,Melbourne,-37.808992141811395,144.97020623439917,Entire home/apt,390,3,0,,,34,360,0,
18973120,CBD bedroom,97185399,Sophia,,Melbourne,-37.81099,144.95438,Private room,,21,0,,,1,0,0,
657565040578396364,Albert Park Bayside 3 Bedroom Close to Everything,42348271,Andrew,,Port Phillip,-37.84738,144.94876,Entire home/apt,586,4,13,2024-01-23,0.64,1,265,4,
23025667,nice and cheap,170848201,Shir,,Port Phillip,-37.86447,145.00891,Entire home/apt,,14,0,,,1,0,0,
23550704,14 Red Bluff,175968809,Julia,,Bayside,-37.96304,145.01219,Entire home/apt,,2,2,2018-03-15,0.03,1,0,0,
23773712,Charming Richmond house in perfect location!,15694151,Isabelle,,Yarra,-37.82297,145.00119,Entire home/apt,,2,3,2018-04-20,0.04,1,0,0,
36462148,Luxury! 2BR On St.Kilda Road @Free Parking&Pool,133673118,Peter & Lydia,,Port Phillip,-37.83983,144.97452,Entire home/apt,252,3,144,2024-02-23,2.71,11,174,30,
735830609853142222,Luxico The Cable House (Pet Friendly),11914644,Luxico,,Port Phillip,-37.83989,144.94589,Entire home/apt,905,1,1,2022-11-20,0.06,49,341,0,
1104990067355054347,Spacious Luxury 4-Bedroom -near Grand prix/ Beach,541660162,Paco,,Port Phillip,-37.84284,144.93739,Entire home/apt,850,2,1,2024-03-16,1,2,15,1,
26806727,"Room to rent in leafy Kew, Melbourne.",68628124,Alberto,,Boroondara,-37.80471,145.04944,Private room,,25,0,,,1,0,0,
27374906,Essendon Apartment,121594282,Robin,,Moonee Valley,-37.74843,144.91954,Private room,,1,0,,,1,0,0,
29859166,Light-filled apartment in the heart of Brunswick,8406316,Jonathan,,Moreland,-37.76417,144.9596,Entire home/apt,,2,4,2019-01-19,0.06,1,0,0,
33122995,飞鱼之家,150919217,Hongyu,,Monash,-37.88163,145.11759,Shared room,,2,3,2019-10-26,0.05,1,0,0,
35168852,1+1 large house(  up to 5 people can stay ),201727547,Hidayet,,Yarra,-37.80293,144.98358,Entire home/apt,,2,15,2019-11-24,0.26,1,0,0,
38613223,Aurora Melbourne Central (City),219599049,凯淩,,Melbourne,-37.81101,144.96251,Private room,,1,0,,,1,0,0,
21888314,Master bedroom Walk to CBD( city) Albert Park.,137093899,Zoe,,Port Phillip,-37.84294,144.97221,Private room,95,5,77,2024-03-11,1.02,4,65,17,
39653184,公园旁的温馨卧室,304740199,培英,,Yarra Ranges,-37.91228,145.35923,Private room,,2,0,,,1,0,0,
4788035,Inner City Apartment Melbourne,24682148,Stefan,,Melbourne,-37.81619,144.95469,Entire home/apt,,2,8,2016-08-27,0.08,1,0,0,
1003176086215049304,Modern Beachside Escape,51364107,Cassandra,,Frankston,-38.15651736325405,145.10876412511388,Entire home/apt,1400,7,0,,,1,270,0,
41323955,❤Perfect Balance 1 BR Apt/Free WiFi & Parking❤,142325689,Domo,,Whitehorse,-37.85182,145.1225,Entire home/apt,,1,0,,,28,0,0,
32551695,Large light filled 2 bedroom Security Unit,68176503,Nicola,,Port Phillip,-37.87323,144.98865,Entire home/apt,,14,0,,,1,0,0,
42337386,Port view* 2B2BT * APARTMENT* SOUTHERCROSS STATION,301393100,Aron,,Melbourne,-37.81109,144.94959,Entire home/apt,,1,2,2020-02-29,0.04,6,0,0,
46304643,Room in South Yarra,60680761,Nikkie,,Stonnington,-37.8395,145.00063,Private room,,1,0,,,2,0,0,
563499858602210055,Spacious Two Bedroom Apartment with Free Parking,289718753,RNR Team,,Melbourne,-37.80154867120718,144.95116637421737,Entire home/apt,415,1,1,2024-01-15,0.47,2,351,1,
43002824,Imagine Lighthouse - Two Bedroom Apartment,342346828,Imagine Lighthouse,,Melbourne,-37.80829,144.95866,Entire home/apt,556,1,12,2022-10-24,0.26,3,225,0,
787980831505384105,Northcote Apartment,126381483,Madeline,,Darebin,-37.77760911054108,145.01331127335672,Entire home/apt,,1,0,,,1,0,0,
47083054,CHIC COURTYARD APARTMENT IN MELBOURNE'S HEART,380521542,Jo,,Melbourne,-37.8281,144.95568,Entire home/apt,70,90,1,2021-04-28,0.03,1,76,0,
36789747,Maison de charme,276525121,Emilie,,Port Phillip,-37.86697,144.98579,Entire home/apt,,5,0,,,1,0,0,
37843267,COZY SINGLE BEDROOM,113623057,Lasanthi,,Boroondara,-37.79968,145.03153,Private room,,2,0,,,3,0,0,
37840565,Outfitting as quickly as possible,100536580,Paul,,Port Phillip,-37.83959,144.94764,Private room,,2,0,,,2,0,0,
629172538505658857,Luxury Modern Apartment minutes from CBD!,398996650,Titania,,Melbourne,-37.82145,144.96295,Entire home/apt,,4,14,2023-08-18,0.68,4,0,6,
850288455293518627,Nice apartment in south Yarra,225742838,Bernard,,Stonnington,-37.84019171558394,144.98781745406137,Entire home/apt,,1,0,,,2,362,0,
868456560166447440,Best Location To Town.,192185202,Sarah,,Yarra Ranges,-37.65847,145.37467,Entire home/apt,,1,0,,,1,0,0,
871955427241096000,Cosy stay for solo travellers,55700271,Sam,,Darebin,-37.75231252195576,144.9924134423645,Private room,,2,7,2023-09-10,0.67,1,0,7,
902335138320831088,2bed 1bath Apartment in Flemington,107275109,Natalie,,Moonee Valley,-37.783165817508845,144.93189088836058,Entire home/apt,,1,5,2024-01-07,0.53,2,0,5,
904485141364248873,Amazing apartment in Southbank,517765907,Zia,,Melbourne,-37.824942535648546,144.96336771133434,Entire home/apt,,2,1,2023-06-07,0.10,1,0,1,
20335661,Large room in gorgeous Brunswick townhouse,15049435,Emily,,Moreland,-37.75922,144.96841,Private room,,1,3,2017-09-24,0.04,1,0,0,
901297700138589946,Amelia- Penthouse style 3bed/2bath Melbourne Home,9510598,Alix And Taj,,Melbourne,-37.82360151279981,144.96157923152785,Entire home/apt,931,1,27,2024-03-02,3.12,40,345,27,
887257902374680738,2 Single Bedroom Apt | Balcony | Gym | Pool | Wifi,38814953,Maddy,,Melbourne,-37.80462731275032,144.9643506020332,Entire home/apt,177,1,7,2023-12-27,0.71,88,318,7,
999701783333624554,"City Point - Luxury Apt. w/ parking, pool, tennis",204163681,Young,,Melbourne,-37.81594,144.9554,Entire home/apt,180,2,14,2024-02-20,2.82,32,51,14,
39294486,Large apartment in QV shopping center + gym + pool,16597069,Kai,,Melbourne,-37.81113,144.96719,Entire home/apt,141,4,12,2023-12-11,0.23,1,244,6,
40300546,CBD master bedroom with private bathroom,190424176,Xudong,,Melbourne,-37.80691,144.9598,Private room,,60,0,,,1,0,0,
22161254,Ideally Southbank!,161867320,Joel,,Melbourne,-37.82634,144.96002,Entire home/apt,,3,0,,,1,0,0,
29011860,D111 Special Melbourne retreat,122979750,Dee,,Maribyrnong,-37.78106,144.86017,Entire home/apt,291,5,36,2024-02-28,0.55,31,343,8,
42300730,The Elsternwick Apartment,333906333,Avi,,Glen Eira,-37.88351,145.01457,Entire home/apt,1000,14,0,,,44,0,0,
20655986,Homely Townhouse heart of inner-city North Fitzroy,7327240,Gabrielle,,Yarra,-37.77839,144.98694,Entire home/apt,,6,1,2018-12-29,0.02,1,0,0,
590065576978093310,Private Studio Apartment in Ace Beach Location!,50928501,Danielle,,Port Phillip,-37.86764,144.98436,Entire home/apt,174,3,24,2024-01-27,1.01,3,50,9,
41200426,Perfect location and great view next to Crown,298018110,Sarangerel,,Melbourne,-37.82389,144.96274,Private room,,14,0,,,1,0,0,
998311049520384696,Cozy 1B apt in Central Mel *unbeatable location*#3,213225288,Ming,,Melbourne,-37.81063053321955,144.9599827495942,Entire home/apt,142,1,6,2024-02-26,1.33,39,38,6,
23695706,The Lotus Exclusive apt in Melbourne CBD,30900122,S&S,,Melbourne,-37.81486,144.95331,Entire home/apt,367,1,108,2023-12-26,1.47,44,357,2,
22504358,Bright Sunny Oasis,133494514,Melbourne Furnished Apartments,,Port Phillip,-37.867081,144.999664,Entire home/apt,287,2,252,2024-02-29,3.35,36,322,32,
20878509,A great and convenient one bedroom apartment,149924826,Qi,,Melbourne,-37.80066,144.95477,Entire home/apt,,3,2,2017-10-01,0.03,1,0,0,
42895204,Private Bedroom with Ensuite on Chapel Street,339845192,Noah,,Stonnington,-37.8534,144.99296,Private room,,2,0,,,2,0,0,
1109201013193250538,100% Awesomeness 2B2B City Center,566302067,Sabi Haus,,Melbourne,-37.8117769,144.9610182,Entire home/apt,323,2,0,,,1,316,0,
21927121,2 Bedroom Apartment Near the CBD,141487921,Farzad,,Moonee Valley,-37.78574,144.9382,Entire home/apt,,10,0,,,2,0,0,
20970787,Cosy room close to CBD,43167747,Gabriel,,Moonee Valley,-37.78549,144.93453,Private room,,4,1,2017-10-06,0.01,1,0,0,
990502252744066730,Home sweet home,536523521,Jon,,Brimbank,-37.79590055219192,144.78944064843444,Private room,45,2,0,,,1,262,0,
21913518,Townhouse in North Melbourne,39112235,Andreas,,Melbourne,-37.80262,144.94713,Private room,,5,0,,,1,0,0,
1062922975194442238,Cozy room in Truganina,79809470,Pardeep,,Wyndham,-37.864882828352805,144.72102413243258,Private room,56,1,2,2024-03-11,1.50,1,69,2,
41836,CLOSE TO CITY & MELBOURNE AIRPORT,182833,Diana,,Darebin,-37.69761,145.00066,Private room,,7,157,2018-08-22,0.97,2,0,0,
801248008488347157,3/ Sun shine room with parking & public transport,240295328,CoastalRye,,Brimbank,-37.77152,144.84277,Private room,49,2,6,2024-01-14,0.44,4,255,3,
2057259,Harpers Lane,10534339,Rachel,,Port Phillip,-37.86269,144.98514,Entire home/apt,,2,0,,,1,0,0,
4991035,Affordable Apartment on St Kilda Rd,25214628,Elvira,,Port Phillip,-37.85275,144.98129,Private room,,4,3,2015-05-04,0.03,1,0,0,
1101820308034082241,"Fantastic comfy two bedroom/CBD/parking, free tram",348401859,Jason,,Melbourne,-37.810928799596525,144.96006101200118,Entire home/apt,272,1,0,,,18,59,0,
22265793,A Home Away from Home - Great Location in Kew!,114725786,Laura,,Boroondara,-37.79852,145.04521,Private room,,4,0,,,1,0,0,
46479214,Golf View Charm,266721622,Palitha,,Hume,-37.60488,144.9159,Entire home/apt,303,2,48,2024-03-07,1.21,1,324,11,
46696470,Great location and personal French chef,209217270,David,,Melbourne,-37.81856,144.9464,Private room,,1,12,2021-02-26,0.30,1,0,0,
